post_id,title,price,neighborhood,map_address,street_address,latitude,longitude,data_accuracy,posted,updated,repost_dates,available,housing_type,bedrooms,bathrooms,laundry,parking,sqft,flooring,rent_period,app_fee,broker_fee,cats_ok,dogs_ok,no_smoking,furnished,wheelchair_access,AC,EV_charging,posting_body,images,url,typology,GEOID,poverty,race,white,black,asian,latinx,below25k,median_income,college,foreignborn,renteroccupied,last10yrs,vacancy,white_old,black_old,asian_old,latinx_old,below25k_old,median_income_old,college_old,foreignborn_old,renteroccupied_old,last10yrs_old,vacancy_old,professional,travel_time,new_residents,non_english,avg_rent,professional_old,travel_time_old,new_residents_old,non_english_old,avg_rent_old
7405448490,1 BR Utilities included,595,"Muncie, IN",N Wheeling Ave near Haines St,N Wheeling Ave ,40.215162,-85.400432,15,2022-07-12 15:51,NA,['2022-07-12 15:51'],2022-07-14,apartment,1,1.0,no laundry on site,off-street parking,NA,NA,monthly,NA,NA,NA,NA,True,NA,NA,True,NA,['Nice 1 Bedroom apartment with all utilities included for $595.00/mo.'],"['https://images.craigslist.org/01717_lCjVjzl5XOWz_1320MM_600x450.jpg', 'https://images.craigslist.org/00a0a_aUVQQtQYWi0z_1320MM_600x450.jpg', 'https://images.craigslist.org/00000_7aJKUpqjwtez_1320MM_600x450.jpg', 'https://images.craigslist.org/00202_1FLafL2lHIAz_1320MM_600x450.jpg', 'https://images.craigslist.org/00q0q_hB64umYqvRyz_1320MM_600x450.jpg', 'https://images.craigslist.org/00g0g_kDYlpIH5yTz_1320MM_600x450.jpg', 'https://images.craigslist.org/00k0k_8XRzUX7ZSawz_1320MM_600x450.jpg', 'https://images.craigslist.org/00S0S_eUNsnf4O2v6z_1320MM_600x450.jpg', 'https://images.craigslist.org/00D0D_40wVSy2nd3Dz_1320MM_600x450.jpg']",https://muncie.craigslist.org/apa/d/muncie-br-utilities-included/7507971250.html,,18035001100,nonpoor,white,82.0,6.9,3.8,8.3,4.1,43026.0,35.8,7.4,48.5,1.3,16.6,95.0,3.1,0.0,3.2,17.8,38484.6,17.0,0.6,43.0,2.1,10.5,57.0,23.3,44.1,12.2,648.0,56.7,15.8,48.2,2.2,646.17
7516546988,3 Bedroom 2 Bath,900,muncie,NA,NA,40.218,-85.379,22,2022-08-02 16:48,2022-08-02 17:57,[],2022-09-01,manufactured,3,2.0,w/d hookups,off-street parking,NA,NA,monthly,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['3 br 2 bath manufactured home on approximately 1 acre on a cul de sac Newly remodeled bathrooms one with a garden tub.', 'Stainless steel appliances central heat and air washer dryer hookups', 'No texts no emails phone calls only']","['https://images.craigslist.org/00z0z_6Gl8tB4DUHBz_06c04E_600x450.jpg', 'https://images.craigslist.org/00s0s_ewzd4RAnTd5z_0CI0t2_600x450.jpg', 'https://images.craigslist.org/01515_8LOnV1h0VxIz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00t0t_9RTtWCOrn5zz_0CI0t2_600x450.jpg']",https://muncie.craigslist.org/apa/d/muncie-bedroom-bath/7516546988.html,NA,18035001100,nonpoor,white,82.0,6.9,3.8,8.3,4.1,43026.0,35.8,7.4,48.5,1.3,16.6,95.0,3.1,0.0,3.2,17.8,38484.6,17.0,0.6,43.0,2.1,10.5,57.0,23.3,44.1,12.2,648.0,56.7,15.8,48.2,2.2,646.17
7515203964,BALL STATE HOUSE FOR RENT,720,Muncie,Abbott near Locust,Abbott ,40.206649,-85.398355,15,2022-07-30 10:49,NA,[],NA,house,2,1.0,laundry on site,off-street parking,NA,NA,monthly,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['2 BEDROOM HOUSE, ON ABBOTT & LOCUST STREET.', '$720 / MONTH - TENANT PAYS UTILITIES.', 'WALKING DISTANCE TO CAMPUS.', 'NO PETS.', ' NO SMOKERS.', 'PERFECT FOR STUDENTS.', 'PARTIALLY FURNISHED.', 'WASHER AND DRYER INCL.', 'CALL OR TEXT', 'show contact info', 'AVAILABLE IMMEDIATELY.']","['https://images.craigslist.org/00606_1ZDtEy05tR9z_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00s0s_bAhhQNFLgYNz_0gg0cc_600x450.jpg', 'https://images.craigslist.org/00Q0Q_3PwmppeXWD2z_0gg0cc_600x450.jpg', 'https://images.craigslist.org/00J0J_hpBCHPAkmkpz_0gg0cc_600x450.jpg', 'https://images.craigslist.org/00m0m_1ctC9TJPDPiz_0gg0cc_600x450.jpg', 'https://images.craigslist.org/00X0X_7CZjrko3n2Zz_0gg0cc_600x450.jpg', 'https://images.craigslist.org/00Y0Y_cYmFBjKmbybz_0eD0aY_600x450.jpg']",https://muncie.craigslist.org/apa/d/muncie-ball-state-house-for-rent/7515203964.html,NA,18035001000,poor,white,84.8,13.6,6.3,4.6,30.2,22117.0,30.6,5.9,82.0,13.6,8.3,95.2,2.8,1.2,2.8,29.5,28300.579999999998,35.6,2.1,71.6,1.1,15.7,57.900000000000006,14.0,73.9,8.9,741.0,60.699999999999996,14.9,71.0,3.4,906.78
7496019733,$100 off Move in Fee - Pre lease at Applegate Apartments,914,"Muncie, IN",4047 N Everett Apt A near West Perdue,4047 N Everett Apt A ,40.225909,-85.427327,5,2022-06-13 13:31,2022-06-22 16:21,[],2022-07-15,apartment,1,1.0,w/d hookups,off-street parking,600,NA,monthly,$75,NA,True,True,NA,NA,NA,True,NA,"['Welcome to Applegate Apartments, Muncie’s best kept secret!', 'This home features new counter tops, new carpet and vinyl, new appliances and so much more !!!!', 'You can apply online at <URL> today.', 'Video tours can be taken at the following link.', 'New videos are being added as quickly as we can!', '<URL>', 'REDUCED RATES!!', 'Ask about our great short-term lease savings as well!!!', 'CLOSE TO BALL STATE UNIVERSITY!', '~Private Entrances!', '~Ranch-Style=NO upstairs neighbors', '~Double wall construction', '~Large Pet Friendly', '~HUGE laundry rooms in one and two bedrooms (onsite laundry also available)', '~ALL electric (no separate gas bill!)', '~Apply Online!', '~Upgrades available!', 'Applegate Apartments', '4049 N Everett #A', 'Muncie, IN 47304', 'Call and make an appointment:', 'show contact info', 'Send a text:', 'show contact info', 'Credit, criminal, eviction and income verification apply.', '$75 application fee per adult resident covers credit review, income verification and fraudulent document alert services, landlord references, identity confirmation process, and national criminal and sex offender registry checks', 'Monday - Thursday 9:00 am – 6:00 pm', 'Friday 9:00 am – 5:00 pm', 'Check us on Facebook- Applegate Apartments Muncie', 'do NOT contact me with unsolicited services or offer']","['https://images.craigslist.org/00I0I_a0B6OcfP25Zz_0tU0kb_600x450.jpg', 'https://images.craigslist.org/00202_3V9WVunYTmJz_07g07g_600x450.jpg', 'https://images.craigslist.org/00L0L_l2N4Z1QHA54z_09G07g_600x450.jpg', 'https://images.craigslist.org/00H0H_douQwkLvmyqz_09G07g_600x450.jpg', 'https://images.craigslist.org/00x0x_39OvkwBWnxjz_0kE0bC_600x450.jpg', 'https://images.craigslist.org/00M0M_hkqmBFUagvFz_0iH0oc_600x450.jpg', 'https://images.craigslist.org/00m0m_2T1JHgiVdepz_09i0co_600x450.jpg', 'https://images.craigslist.org/00z0z_4c7b1514NuWz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00q0q_ieaYRuRtX7Qz_0kE0bC_600x450.jpg', 'https://images.craigslist.org/00202_dzfBkegyHjsz_0CI0lM_600x450.jpg', 'https://images.craigslist.org/00Y0Y_963hZxSEeDrz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00N0N_735M7aGrTNNz_0z70t2_600x450.jpg', 'https://images.craigslist.org/01414_hDbh7HPxuJTz_0CI0t2_600x450.jpg']",https://muncie.craigslist.org/apa/d/muncie-100-off-move-in-fee-pre-lease-at/7496019733.html,NA,18035000903,nonpoor,white,84.2,12.8,5.8,2.2,22.5,28272.0,52.3,5.1,83.8,8.2,14.0,90.3,11.9,1.2,1.6,16.2,31540.949999999997,56.4,10.8,83.2,24.700000000000003,11.1,66.0,22.5,70.2,6.4,838.0,66.6,15.3,76.0,4.3,802.06
7517758348,$650 - Studio Suite! Ready Now! Flexible Lease Options! Apply Online!,650,Muncie - minutes from campus,4049 N Everett near Mcgalliard,4049 N Everett ,40.225258,-85.425223,10,2022-08-05 15:26,NA,[],NA,apartment,0,1.0,laundry on site,off-street parking,NA,NA,monthly,NA,NA,True,True,NA,NA,NA,NA,NA,"['Check out this Studio Suite Ready Now!', 'Private Entrance and Ranch Style - No one above!', 'Flat Rate water, sewer, and trash', 'All Electric - no seperate gas bill', 'Small quiet community - All single story!', 'Laundry onsite', 'We also have a 1 bedroom left in time for school to start at $795!', 'Apply online today <URL>', 'show contact info', '4049 N Everett Muncie Indiana', '47304']","['https://images.craigslist.org/00c0c_59BTaqzIXmYz_0CI0q7_600x450.jpg', 'https://images.craigslist.org/00V0V_cUbawxkHvKIz_0sV0t2_600x450.jpg', 'https://images.craigslist.org/01212_80OI2io2vZwz_0au06x_600x450.jpg', 'https://images.craigslist.org/01616_aEid8W4Ylqpz_0kE0bC_600x450.jpg', 'https://images.craigslist.org/00D0D_4EbNhRrcXpSz_0kE0bC_600x450.jpg', 'https://images.craigslist.org/00x0x_39OvkwBWnxjz_0kE0bC_600x450.jpg', 'https://images.craigslist.org/00M0M_hkqmBFUagvFz_0iH0oc_600x450.jpg', 'https://images.craigslist.org/01313_6eEceUjQpxWz_06l0dd_600x450.jpg', 'https://images.craigslist.org/01414_lJetQt248Jpz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00P0P_fa0TbOnX5gAz_0vs0oc_600x450.jpg']",https://muncie.craigslist.org/apa/d/muncie-studio-suite-ready-now-flexible/7517758348.html,NA,18035000903,nonpoor,white,84.2,12.8,5.8,2.2,22.5,28272.0,52.3,5.1,83.8,8.2,14.0,90.3,11.9,1.2,1.6,16.2,31540.949999999997,56.4,10.8,83.2,24.700000000000003,11.1,66.0,22.5,70.2,6.4,838.0,66.6,15.3,76.0,4.3,802.06
5402385104,Housing ideal for students,1200,2016 N. Glenwood,Glenwood near Wade,Glenwood ,40.211774,-85.404627,20,2022-06-27 18:55,NA,['2022-06-27 18:55'],NA,house,4,2.0,laundry on site,off-street parking,1100,NA,monthly,NA,NA,True,NA,True,NA,NA,True,NA,"['4 5 bedroom house.', ' Perfect for Ball State and Ivy Tech students.', '1 1/2 blocks   north of  Ball State Campus and 1 block from bus shuttle.', '4 5 bedrooms, 2 bathrooms, large living room and dining room.', ' Washer and dryer, microwave above  stove.', 'double oven, Dish washer, 50"" flat screen TV furnished.', ' Panasonic vacuum, new refrigerators.', '  New High efficient furnace and central air.', ' Parking for 6 cars.', ' Also driveway from street to alley, Patio for grilling and gathering.', '  You can view all our houses at  <URL>']",NA,https://muncie.craigslist.org/apa/d/muncie-housing-ideal-for-students/7502027155.html,NA,18035001000,poor,white,84.8,13.6,6.3,4.6,30.2,22117.0,30.6,5.9,82.0,13.6,8.3,95.2,2.8,1.2,2.8,29.5,28300.579999999998,35.6,2.1,71.6,1.1,15.7,57.900000000000006,14.0,73.9,8.9,741.0,60.699999999999996,14.9,71.0,3.4,906.78
7517462242,$650 - Studio Suite! Ready Now! Flexible Lease Options! Apply Online!,650,Muncie - minutes from campus,4049 N Everett near Mcgalliard,4049 N Everett ,40.225876,-85.427408,5,2022-08-04 20:24,2022-08-05 15:26,[],NA,apartment,0,1.0,laundry on site,off-street parking,NA,NA,monthly,NA,NA,True,True,NA,NA,NA,NA,NA,"['Check out this Studio Suite Ready Now!', 'Private Entrance and Ranch Style - No one above!', 'Flat Rate water, sewer, and trash', 'All Electric - no seperate gas bill', 'Small quiet community - All single story!', 'Laundry onsite', 'We also have a 1 bedroom left in time for school to start at $795!', 'Apply online today <URL>', 'show contact info', '4049 N Everett Muncie Indiana', '47304', '-$75 application fee covers credit, income, income documentation validity checks, landlord, identity confirmation process, and national criminal and sex offender registry checks']","['https://images.craigslist.org/00c0c_59BTaqzIXmYz_0CI0q7_600x450.jpg', 'https://images.craigslist.org/01414_lJetQt248Jpz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00606_4vJ3YCp6AXpz_0ak05O_600x450.jpg', 'https://images.craigslist.org/00q0q_ieaYRuRtX7Qz_0kE0bC_600x450.jpg', 'https://images.craigslist.org/00w0w_nqlvNUQHwqz_0kE0bC_600x450.jpg', 'https://images.craigslist.org/00x0x_39OvkwBWnxjz_0kE0bC_600x450.jpg', 'https://images.craigslist.org/00D0D_lTInR8kUvN7z_0kE0bC_600x450.jpg', 'https://images.craigslist.org/00e0e_i0LgP3F4iGiz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00M0M_hkqmBFUagvFz_0iH0oc_600x450.jpg', 'https://images.craigslist.org/00f0f_8fOPVC8BDGoz_09G07g_600x450.jpg']",https://muncie.craigslist.org/apa/d/muncie-studio-suite-ready-now-flexible/7517462242.html,NA,18035000903,nonpoor,white,84.2,12.8,5.8,2.2,22.5,28272.0,52.3,5.1,83.8,8.2,14.0,90.3,11.9,1.2,1.6,16.2,31540.949999999997,56.4,10.8,83.2,24.700000000000003,11.1,66.0,22.5,70.2,6.4,838.0,66.6,15.3,76.0,4.3,802.06
7510835771,Reduced upgraded 1 bedroom at Beckford Place ready now!!,799,"New Castle, IN.",S. Memorial Dr.,S. Memorial Dr.,39.914024,-85.38463,20,2022-07-19 15:22,NA,[],2022-07-19,apartment,1,1.0,w/d hookups,off-street parking,576,NA,monthly,NA,NA,True,True,NA,NA,NA,NA,NA,"['At Beckford Place Apartments, $872 includes water, sewer, and trash.', ""You'll enjoy a laundry room with attached attic storage, a spacious bedroom with a private patio, and a large living space."", 'The kitchens are fully equipped with appliances and garbage disposal.', 'Apartment amenities include air conditioning, mounted bookshelves or breakfast bars, and ceiling fans to help keep your home at an optimal temperature for your comfort.', 'The location of Beckford Place Apartments is ideal as we have grocery stores and shopping within three minutes of the community.', 'The apartments are single story, so you don’t have to worry about lugging groceries up stairs or noisy upstairs neighbors.', 'The community is also pet friendly and welcomes furry companions of all sizes.', 'Call us today for more information!', '$75 application fee per adult resident covers credit review, income verification and fraudulent document alert services, landlord references, identity confirmation process, and national criminal and sex offender registry checks', 'Floor Plan Amenities:', '* Storm Doors', '* Private Patios', '* Storage Space', '* Air Conditioning', '* Disposal', 'Property Amenities:', '* Ranch Style/Single Story Living', '* On-site Management', '* Close to restaurants and shopping', '* Laundry', '* 24/7 Emergency Maintenance', 'To do our part and mitigate the risk of spread of COVID-19, our offices will be available by phone, email, and appointment only.', 'You can apply online at www .', 'BeckfordPlaceByElon .', 'com today.', 'Browse the virtual tours and new videos are being added as quickly as we can!', 'CALL TODAY!', '7 6 5 - 3 8 8 - 9 0 3 6', 'Beckford Place Apartments', '2900 S. Memorial Dr.', 'New Castle, IN. 47362', 'EQUAL HOUSING OPPORTUNITY']","['https://images.craigslist.org/00v0v_7ngZQCUEtlVz_09k06U_600x450.jpg', 'https://images.craigslist.org/00i0i_itnRGUii0mjz_04K07g_600x450.jpg', 'https://images.craigslist.org/00g0g_j5hQQKpXJ1wz_0ak05O_600x450.jpg', 'https://images.craigslist.org/00A0A_3UNi5CWSHIzz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00e0e_d6EJXLixa3Vz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00L0L_epESGJubggxz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00j0j_lgnzj0COwwRz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00B0B_eowv0RGws2kz_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00v0v_dDYMSiDY4Bgz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00404_4Bmb79cfgZuz_09G06s_600x450.jpg', 'https://images.craigslist.org/00O0O_hXJgiv68Xutz_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00M0M_hkqmBFUagvFz_0iH0oc_600x450.jpg', 'https://images.craigslist.org/00x0x_39OvkwBWnxjz_0kE0bC_600x450.jpg', 'https://images.craigslist.org/00x0x_bWDmAeKhIc7z_09G053_600x450.jpg', 'https://images.craigslist.org/00I0I_g5yGWyj03bqz_0oS0g1_600x450.jpg', 'https://images.craigslist.org/01212_yMpCQISogCz_08406B_600x450.jpg', 'https://images.craigslist.org/00N0N_735M7aGrTNNz_0z70t2_600x450.jpg', 'https://images.craigslist.org/00q0q_ieaYRuRtX7Qz_0kE0bC_600x450.jpg', 'https://images.craigslist.org/00D0D_4EbNhRrcXpSz_0kE0bC_600x450.jpg', 'https://images.craigslist.org/01616_cezL18ONPO1z_0kE0bC_600x450.jpg', 'https://images.craigslist.org/01616_aEid8W4Ylqpz_0kE0bC_600x450.jpg', 'https://images.craigslist.org/00w0w_nqlvNUQHwqz_0kE0bC_600x450.jpg', 'https://images.craigslist.org/00H0H_2vzBy3ZQNRpz_06L07g_600x450.jpg', 'https://images.craigslist.org/00K0K_eSYCkaMVx5xz_03D03D_600x450.jpg']",https://muncie.craigslist.org/apa/d/new-castle-reduced-upgraded-bedroom-at/7510835771.html,,18065976400,nonpoor,white,93.5,5.3,0.0,1.2,9.4,51889.0,23.7,0.5,22.6,1.3,9.1,99.6,0.4,0.0,1.1,10.4,42924.49,16.4,0.1,30.5,3.4,9.5,62.3,21.1,32.9,1.9,737.0,62.7,23.0,33.2,1.2,800.87
7518176931,One bedroom,550,New Castle,NA,NA,39.9208,-85.3663,22,2022-08-06 15:37,NA,[],2022-08-08,apartment,1,1.0,laundry on site,off-street parking,500,NA,monthly,20.00,NA,NA,NA,True,NA,NA,NA,NA,"['COMING MONDAY AUG 8,', 'One bedroom apartments freshly decorated and very clean, upstairs units, very private.', 'Off street parking, we do the lawn care!', 'On-site laundry facility, major appliances furnished!', 'ALL UNITS ARE NON-SMOKING AND NO PETS!', 'Calls ONLY-765-52four-644seven', 'No text or email will be answered.', 'CALLS ONLY PLEASE!!!!']",NA,https://muncie.craigslist.org/apa/d/new-castle-one-bedroom/7518176931.html,NA,18065976500,nonpoor,white,95.2,6.4,1.2,4.3,27.4,32019.0,6.8,0.0,53.6,0.0,35.4,93.8,3.7,0.0,0.7,37.5,24114.16,2.6,1.3,51.8,7.1,27.5,36.2,24.6,49.6,1.6,702.0,39.400000000000006,22.5,44.2,1.7,719.9499999999999
7519209903,1730 W 8TH ST,925,ANDERSON,1730 W 8TH ST,1730 W 8TH ST,40.108069,-85.701945,10,2022-08-09 10:44,NA,[],2022-08-09,house,3,1.5,w/d hookups,street parking,NA,NA,monthly,NA,NA,True,True,NA,NA,NA,NA,NA,"['1730 W 8TH STREET \t**HUD ACCEPTED**', 'SEC DEP $925.00       **FRESHLY PAINTED & NEW FLOORING THROUGHOUT**', 'RENT: $214.00 WEEKLY $428.00 BI-WEEKLY $925.00 MONTH', 'LARGE 3 BEDROOM, 1 ½ BATH, 2 STORY HOUSE HAS BEEN NEWLY REMODELED.', 'CUTE FRONT PORCH, BACK DECK, LARGE LIVING ROOM, DINING ROOM.', 'KITCHEN INCLUDES GAS STOVE AND REFRIGERATOR, 1 BEDROOM AND FULL BATHROOM DOWNSTAIRS, 2 BEDROOMS AND HALF BATHROOM UPSTAIRS, LAUNDRY ROOM WITH W/D HK-UP.', 'BASEMENT.', 'TENANT PAYS ALL UTILITIES AND GAS.', 'PETS NEGOTIABLE WITH OWNER’S APPROVAL AND PET DEPOSIT.', 'MORGAN PROPERTIES', '917 E 8th', 'St Ste 1', 'Anderson, IN 46012', 'show contact info', 'Fax', 'show contact info', 'VISIT OUR WEBSITE FOR ALL VACANCIES!', '<URL>']","['https://images.craigslist.org/01515_grgdRn9nVUGz_09J07j_600x450.jpg', 'https://images.craigslist.org/00z0z_2ToVKsbuw1lz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00g0g_1kFTXAnn5pXz_0ak07K_600x450.jpg', 'https://images.craigslist.org/01212_kWJB3xxap7Oz_0ak07K_600x450.jpg']",https://muncie.craigslist.org/apa/d/anderson-1730-8th-st/7519209903.html,NA,18095000400,poor,white,48.0,44.8,0.4,17.9,31.2,30544.0,10.9,1.9,49.0,0.0,21.2,50.1,51.1,0.0,0.3,24.6,41126.4,13.4,0.7,28.6,4.2,27.0,32.900000000000006,28.5,33.6,14.5,850.0,47.8,25.1,37.3,2.2,923.4399999999999
7506193209,Immediate Section 8 Openings,NA,Muncie in,NA,NA,40.218,-85.379,22,2022-07-08 08:48,2022-08-05 09:10,[],NA,apartment,3,1.5,w/d hookups,off-street parking,1172,NA,monthly,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Elgin Manor Apartments', '2573 N. Elgin St.', 'Muncie In 47303', 'show contact info', '- TTY 711 Fax', 'show contact info', 'Office Hours 10:00 am-5:00 pm', 'Elgin Manor Apartments will be accepting applications beginning 8/8/2022 for the Section 8  Two,   and Three Bedroom Waiting List.', 'All adult household members must apply in person during normal office hours, and provide a valid picture ID at time of application.', 'Applications will be accepted and processed in order of the date and time that they were received.', 'EHO']","['https://images.craigslist.org/00F0F_dK5tI19JtOXz_09G02B_600x450.jpg', 'https://images.craigslist.org/00s0s_5EPwohiE8cFz_09G02B_600x450.jpg', 'https://images.craigslist.org/00000_cP7uVMTQ89Nz_09G06s_600x450.jpg']",https://muncie.craigslist.org/apa/d/muncie-immediate-section-openings/7506193209.html,NA,18035001100,nonpoor,white,82.0,6.9,3.8,8.3,4.1,43026.0,35.8,7.4,48.5,1.3,16.6,95.0,3.1,0.0,3.2,17.8,38484.6,17.0,0.6,43.0,2.1,10.5,57.0,23.3,44.1,12.2,648.0,56.7,15.8,48.2,2.2,646.17
7505472518,Town Home Available Late August,1066,New Castle,1001 West Colonial Drive near State Road 3,1001 West Colonial Drive ,39.890839,-85.389564,10,2022-07-06 13:53,NA,[],NA,townhouse,2,1.5,laundry on site,off-street parking,922,NA,monthly,NA,NA,True,True,NA,NA,NA,NA,NA,"[""Jamestown Village Apartments Has EXACTLY What You're Looking For!"", 'The George Washington floor plan provides you with 922 square feet of spacious living space!', 'This beautiful 2 bedroom 1.5 bathroom town home features a large master bedroom which comes complete with a wall to wall closet!', 'Features a large eat-in kitchen.', 'Full size washer and dryer connections!', 'To top it all off, the gas water heater and furnace along with all electric appliances (refrigerator, dishwasher, stove, and microwave) make your new home very energy efficient!', 'Stop by TODAY to reserve your new home!', 'Community Features:', '-Town Home with full size washer and dryer connections', '- New Windows', '-Built in Microwaves', '-Clubhouse with Coffee Bar & Wi-Fi', '-Refreshing Swimming Pool and New Sundeck', '-On-Site Clothes Care Center with Wi-Fi', '-Package Receiving', '-Planned Resident Events', '-Flexible Lease Terms', '-Pet Friendly Community (breed restrictions apply)', '-Dog Park', '-On-Line Rent Payments', '-Close to Everyday Shopping', '-Just Minutes from I-70', '....', 'And Much More!', 'Visit our website <URL>/ for more information or call', 'show contact info', 'to schedule your visit today!', 'Monday: 9:00a - 6:00p', 'Tuesday: 9:00a - 6:00p', 'Wednesday: 9:00a - 6:00p', 'Thursday: 9:00a - 6:00p', 'Friday: 9:00a - 6:00p', 'Saturday: Closed', 'Sunday-Closed']","['https://images.craigslist.org/00z0z_dDYT6ZQaE0wz_0fu09h_600x450.jpg', 'https://images.craigslist.org/00k0k_2hOsNcBDEvez_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00X0X_52ejjD7cVYFz_04I02M_600x450.jpg', 'https://images.craigslist.org/00P0P_dITPxMAprwjz_0au0au_600x450.jpg']",https://muncie.craigslist.org/apa/d/new-castle-town-home-available-late/7505472518.html,NA,18065975900,nonpoor,white,98.8,1.0,0.0,0.1,8.7,52659.0,14.0,0.2,29.9,3.0,9.3,98.3,0.2,1.5,0.0,4.9,57530.549999999996,20.1,1.5,24.8,4.1,5.7,54.1,23.8,27.200000000000003,0.4,766.0,56.1,26.3,25.6,0.6,740.18
7517781397,Reduced upgraded 1 bedroom at Beckford Place ready now!!,850,"New Castle, IN.",S. Memorial Dr.,S. Memorial Dr.,39.914024,-85.38463,20,2022-08-05 16:14,NA,[],2022-08-05,apartment,1,1.0,w/d hookups,off-street parking,576,NA,monthly,NA,NA,True,True,NA,NA,NA,NA,NA,"['At Beckford Place Apartments, $923 includes water, sewer, and trash.', ""You'll enjoy a laundry room with attached attic storage, a spacious bedroom with a private patio, and a large living space."", 'The kitchens are fully equipped with appliances and garbage disposal.', 'Apartment amenities include air conditioning, mounted bookshelves or breakfast bars, and ceiling fans to help keep your home at an optimal temperature for your comfort.', 'The location of Beckford Place Apartments is ideal as we have grocery stores and shopping within three minutes of the community.', 'The apartments are single story, so you don’t have to worry about lugging groceries up stairs or noisy upstairs neighbors.', 'The community is also pet friendly and welcomes furry companions of all sizes.', 'Call us today for more information!', 'You can also email at <URL>', '$75 application fee per adult resident covers credit review, income verification and fraudulent document alert services, landlord references, identity confirmation process, and national criminal and sex offender registry checks', 'Floor Plan Amenities:', '* Storm Doors', '* Private Patios', '* Storage Space', '* Air Conditioning', '* Disposal', 'Property Amenities:', '* Ranch Style/Single Story Living', '* On-site Management', '* Close to restaurants and shopping', '* Laundry', '* 24/7 Emergency Maintenance']","['https://images.craigslist.org/00I0I_g5yGWyj03bqz_0oS0g1_600x450.jpg', 'https://images.craigslist.org/00v0v_7ngZQCUEtlVz_09k06U_600x450.jpg', 'https://images.craigslist.org/00i0i_itnRGUii0mjz_04K07g_600x450.jpg', 'https://images.craigslist.org/00g0g_j5hQQKpXJ1wz_0ak05O_600x450.jpg', 'https://images.craigslist.org/00B0B_eowv0RGws2kz_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00A0A_3UNi5CWSHIzz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00e0e_d6EJXLixa3Vz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00L0L_epESGJubggxz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00v0v_dDYMSiDY4Bgz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00j0j_lgnzj0COwwRz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00404_4Bmb79cfgZuz_09G06s_600x450.jpg', 'https://images.craigslist.org/00O0O_hXJgiv68Xutz_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00X0X_afcuhzz1wVVz_09G06r_600x450.jpg', 'https://images.craigslist.org/00N0N_735M7aGrTNNz_0z70t2_600x450.jpg', 'https://images.craigslist.org/01212_yMpCQISogCz_08406B_600x450.jpg', 'https://images.craigslist.org/00a0a_JpDbYjXSWtz_0fu0bC_600x450.jpg', 'https://images.craigslist.org/00n0n_1Q6c5Xvkve6z_07g07g_600x450.jpg', 'https://images.craigslist.org/00q0q_ieaYRuRtX7Qz_0kE0bC_600x450.jpg', 'https://images.craigslist.org/00D0D_4EbNhRrcXpSz_0kE0bC_600x450.jpg', 'https://images.craigslist.org/01616_cezL18ONPO1z_0kE0bC_600x450.jpg', 'https://images.craigslist.org/01616_aEid8W4Ylqpz_0kE0bC_600x450.jpg', 'https://images.craigslist.org/00A0A_5YnwATpcXhiz_05102B_600x450.jpg', 'https://images.craigslist.org/00K0K_eSYCkaMVx5xz_03D03D_600x450.jpg', 'https://images.craigslist.org/00M0M_hkqmBFUagvFz_0iH0oc_600x450.jpg']",https://muncie.craigslist.org/apa/d/new-castle-reduced-upgraded-bedroom-at/7517781397.html,,18065976400,nonpoor,white,93.5,5.3,0.0,1.2,9.4,51889.0,23.7,0.5,22.6,1.3,9.1,99.6,0.4,0.0,1.1,10.4,42924.49,16.4,0.1,30.5,3.4,9.5,62.3,21.1,32.9,1.9,737.0,62.7,23.0,33.2,1.2,800.87
